extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
94,ABB A1A060TW,A1A 100 TMF 60-600 3P F F UL (A1A 100 TMF 60-600,,A1A 100 TMF 60-600 3P F,F UL (A1A 100 TMF 60-600,a1a060tw a1a 100 tmf thermomagnetic release 60 600 3p f ul 879637,879637,,b95d65c6-81a4-73a6-d314-d7e798bd0995,879637,a1a060tw a1a 100 tmf thermomagnetic release 60 600 3p f ul,no,
95,ABB A1A060TW-1,100 TMF 60-600 1P F F UL,,100 TMF 60-600 1P F F UL,,a1a060tw 1 100 tmf thermomagnetic release 60 600 1p f ul 808900,808900,,b95d65c6-81a4-73a6-d314-d6e720b17bdf,808900,a1a060tw 1 100 tmf thermomagnetic release 60 600 1p f ul,no,
96,ABB A1A060TW-2,A1A 100 TMF 60-600 2P F F UL (A1A 100 TMF 60-600,,A1A 100 TMF 60-600 2P F,F UL (A1A 100 TMF 60-600,a1a060tw 2 a1a 100 tmf thermomagnetic release 60 600 2p f ul 877283,877283,,b95d65c6-81a4-73a6-d314-d7e7608c3b95,877283,a1a060tw 2 a1a 100 tmf thermomagnetic release 60 600 2p f ul,no,
97,ABB A1A070TW-2,2P 70A BREAKER,,2P 70A BREAKER,,a1a070tw 2 2p 70a breaker a1a 100 tmf thermomagnetic release 70 700 f ul 813139,813139,,b95d65c6-81a4-73a6-d314-d6e74063aedf,813139,a1a070tw 2 2p 70a breaker a1a 100 tmf thermomagnetic release 70 700 f ul,no,
98,ABB A1A100TW-2,TMF 100-1000 2P F F UL,,TMF 100-1000 2P F F UL,,a1a100tw 2 tmf thermomagnetic release 100 1000 2p f ul a1a 731640,731640,,b95d65c6-81a4-73a6-d314-d6e70050dedf,731640,a1a100tw 2 tmf thermomagnetic release 100 1000 2p f ul a1a,no,
99,ABB A1N020TW-2,2P 20A BREAKER,,2P 20A BREAKER,,a1n020tw 2 2p 20a breaker a1n 100 tmf thermomagnetic release 20 400 f ul 313590,313590,,b95d65c6-81a4-73a6-d314-d7e7c0c76d95,313590,a1n020tw 2 2p 20a breaker a1n 100 tmf thermomagnetic release 20 400 f ul,no,
100,ABB A1N050TW-2,2P 50A BREAKER,,2P 50A BREAKER,,a1n050tw 2 2p 50a breaker a1n 100 tmf thermomagnetic release 50 500 f ul 313600,313600,,b95d65c6-81a4-73a6-d314-d7e7982ea295,313600,a1n050tw 2 2p 50a breaker a1n 100 tmf thermomagnetic release 50 500 f ul,no,
101,ABB A1N060TW-2,2P 60A BREAKER,,2P 60A BREAKER,,a1n060tw 2 2p 60a breaker a1n 100 tmf thermomagnetic release 60 600 f ul 313603,313603,,b95d65c6-81a4-73a6-d314-d7e7b087d195,313603,a1n060tw 2 2p 60a breaker a1n 100 tmf thermomagnetic release 60 600 f ul,no,
102,ABB A26-30-10-34,3P 28A 208V CONTACTOR,,3P 28A 208V CONTACTOR,,a26 30 10 34 3p 28a 208v contactor c 22880,22880,,b95d65c6-81a4-73a6-d314-d6e7107e13e0,22880,a26 30 10 34 3p 28a 208v contactor c,no,
103,ABB A26-30-10-51,3P 28A 480V CONTACTOR,,3P 28A 480V CONTACTOR,,a26 30 10 51 3p 28a 480v contactor c 22895,22895,,b95d65c6-81a4-73a6-d314-d6e7101752e0,22895,a26 30 10 51 3p 28a 480v contactor c,no,
104,ABB A2A200TW-2,A2A 250 TMF BREAKER,,A2A 250 TMF BREAKER,,a2a200tw 2 a2a 250 tmf thermomagnetic release breaker bre 200 2000 2p f ul 281710,281710,,b95d65c6-81a4-73a6-d314-d6e750e18de0,281710,a2a200tw 2 a2a 250 tmf thermomagnetic release breaker bre 200 2000 2p f ul,no,
105,ABB A2A225TW-2,A2A 250 TMF BREAKER,,A2A 250 TMF BREAKER,,a2a225tw 2 a2a 250 tmf thermomagnetic release breaker bre 225 2250 2p f ul 210526,210526,,b95d65c6-81a4-73a6-d314-d6e78875bce0,210526,a2a225tw 2 a2a 250 tmf thermomagnetic release breaker bre 225 2250 2p f ul,no,
106,ABB A2N22200RM,.,,.,,a2n22200rm . 980284,980284,,b95d65c6-81a4-73a6-d314-15e8789a7c7c,980284,a2n22200rm .,no,
107,ABB A30-30-10-34,3P 34A 208V CONTACTOR,,3P 34A 208V CONTACTOR,,a30 30 10 34 3p 34a 208v contactor c 22907,22907,,b95d65c6-81a4-73a6-d314-d6e76894f9e0,22907,a30 30 10 34 3p 34a 208v contactor c,no,
108,ABB A30-30-10-80,3P 34A 240V CONTACTOR,,3P 34A 240V CONTACTOR,,a30 30 10 80 3p 34a 240v contactor c 22908,22908,,b95d65c6-81a4-73a6-d314-d6e7a06027e1,22908,a30 30 10 80 3p 34a 240v contactor c,no,
109,ABB A3PB61-600B-10,2POS MOM 60mm MSHRM BLK 1NO,,2POS MOM 60mm MSHRM BLK,1NO,a3pb61 600b 10 2pos mom 60mm mshrm black 1no 60 573534,573534,,b95d65c6-81a4-73a6-d314-d6e7309a71e1,573534,a3pb61 600b 10 2pos mom 60mm mshrm black 1no 60,no,
110,ABB A3PBF1-600B-01,PB 2POS MOMTRY FLUSH BLA CK,,PB 2POS MOMTRY FLUSH BLA,CK,a3pbf1 600b 01 pb 2pos momtry flush bla ck mom push button black 1nc 552710,552710,,b95d65c6-81a4-73a6-d314-d6e7106a9ee1,552710,a3pbf1 600b 01 pb 2pos momtry flush bla ck mom push button black 1nc,no,
111,ABB A3PBF1-600B-10,"2POS MOMTRY,FLUSH,BLK,1N O",,"2POS MOMTRY,FLUSH,BLK,1N",O,"a3pbf1 600b 10 2pos momtry,flush,blk,1n o momtry push button mom flush black 1no 525919",525919,,b95d65c6-81a4-73a6-d314-d6e758bdd5e1,525919,"a3pbf1 600b 10 2pos momtry,flush,blk,1n o momtry push button mom flush black 1no",no,
112,ABB A3PBF1-600B-11,"PB,2POS MOMTRY,FLSH,1NO+ 1NC",,"PB,2POS MOMTRY,FLSH,1NO+",1NC,"a3pbf1 600b 11 pb,2pos momtry,flsh,1no+ 1nc mom 554390",554390,,b95d65c6-81a4-73a6-d314-d6e748330be2,554390,"a3pbf1 600b 11 pb,2pos momtry,flsh,1no+ 1nc mom",no,
113,ABB A3PBF1-600G-91,"PB,2POS,MOMTRY,GRN,1NO+1 NC",,"PB,2POS,MOMTRY,GRN,1NO+1",NC,"a3pbf1 600g 91 pb,2pos,momtry,grn,1no+1 nc pb,2pos,mom 914126",914126,,b95d65c6-81a4-73a6-d314-d6e7f0d33fe2,914126,"a3pbf1 600g 91 pb,2pos,momtry,grn,1no+1 nc pb,2pos,mom",no,
114,ABB A3PBF1-600R-10,"2POS,MOMTRY,FLSH,RED,1NO",,"2POS,MOMTRY,FLSH,RED,1NO",,"a3pbf1 600r 10 2pos,momtry,flsh,red,1no 2pos,momtry push button mom flush red 1no 525918",525918,,b95d65c6-81a4-73a6-d314-d6e770eb6be2,525918,"a3pbf1 600r 10 2pos,momtry,flsh,red,1no 2pos,momtry push button mom flush red 1no",no,
115,ABB A3PBF1-600R-91,"PB,2POS,MOMTRY,RED,1NO+1 NC",,"PB,2POS,MOMTRY,RED,1NO+1",NC,"a3pbf1 600r 91 pb,2pos,momtry,red,1no+1 nc pb,2pos,mom 914128",914128,,b95d65c6-81a4-73a6-d314-d6e7f8de9ae2,914128,"a3pbf1 600r 91 pb,2pos,momtry,red,1no+1 nc pb,2pos,mom",no,
116,ABB A3PP42-600R-11,44MM RED 1NO/1NC MAIN,,44MM RED 1NO/1NC MAIN,,a3pp42 600r 11 44mm red 1no 1nc main 1n 668329,668329,,b95d65c6-81a4-73a6-d314-d6e7008ecae2,668329,a3pp42 600r 11 44mm red 1no 1nc main 1n,no,
117,ABB A3XC10,"CONTACT BLOCK,1NO",,"CONTACT BLOCK,1NO",,"a3xc10 contact block,1no a3 block 1no 525920",525920,,b95d65c6-81a4-73a6-d314-d6e7581b03e3,525920,"a3xc10 contact block,1no a3 block 1no",no,
118,ABB A3XC91,CONTACT BLOCK 1NO+1NC,,CONTACT BLOCK 1NO+1NC,,a3xc91 contact block 1no+1nc 1no+1 710749,710749,,b95d65c6-81a4-73a6-d314-d6e7c82448e3,710749,a3xc91 contact block 1no+1nc 1no+1,no,
119,ABB A40-30-10-34,3P 42A 208V CONTACTOR,,3P 42A 208V CONTACTOR,,a40 30 10 34 3p 42a 208v contactor c 22917,22917,,b95d65c6-81a4-73a6-d314-d6e748317ae3,22917,a40 30 10 34 3p 42a 208v contactor c,no,
120,ABB A45-40-00-80,60A 240V COIL,,60A 240V COIL,,a45 40 00 80 60a 240v coil 619320,619320,,b95d65c6-81a4-73a6-d314-d6e79046b3e3,619320,a45 40 00 80 60a 240v coil,no,
121,ABB A50N2SR-84E,REVERSE CONTACTOR,,REVERSE CONTACTOR,,a50n2sr 84e reverse contactor contac 636888,636888,,b95d65c6-81a4-73a6-d314-d6e7184ee7e3,636888,a50n2sr 84e reverse contactor contac,no,
122,ABB A75N3SR-84F,.,,.,,a75n3sr 84f . 636893,636893,,b95d65c6-81a4-73a6-d314-d6e7b01f1ee4,636893,a75n3sr 84f .,no,
123,ABB A9-30-10-34,3P 9A 208V CONTACTOR,,3P 9A 208V CONTACTOR,,a9 30 10 34 3p 9a 208v contactor con 22804,22804,,b95d65c6-81a4-73a6-d314-d6e7f8f75ce4,22804,a9 30 10 34 3p 9a 208v contactor con,no,
124,ABB A9-30-10-42,3P 9A 277V CONTACTOR,,3P 9A 277V CONTACTOR,,a9 30 10 42 3p 9a 277v contactor con 22810,22810,,b95d65c6-81a4-73a6-d314-d6e710e089e4,22810,a9 30 10 42 3p 9a 277v contactor con,no,
125,ABB A9N00-30-10-84,3P NEMA00 120V COIL,,3P NEMA00 120V COIL,,a9n00 30 10 84 3p nema00 120v coil 1 876868,876868,,b95d65c6-81a4-73a6-d314-d6e7b8b3dbe4,876868,a9n00 30 10 84 3p nema00 120v coil 1,no,
126,ABB AB76B,BOX,,BOX,,ab76b box 950962,950962,,b95d65c6-81a4-73a6-d314-e8e718476790,950962,ab76b box,no,
127,ABB ADS36030HS,.,,.,,ads36030hs . 754097,754097,,b95d65c6-81a4-73a6-d314-d6e7f03d14e5,754097,ads36030hs .,no,
128,ABB AE16-30-11-87,"AE16 3P CONTR,125VDC",,"AE16 3P CONTR,125VDC",,"ae16 30 11 87 3p contr,125vdc contactor 108461",108461,,b95d65c6-81a4-73a6-d314-d6e700a54ce5,108461,"ae16 30 11 87 3p contr,125vdc contactor",no,
129,ABB AE16-30-11-88,3P 220VDC CONTACTOR,,3P 220VDC CONTACTOR,,ae16 30 11 88 3p 220vdc contactor co 553695,553695,,b95d65c6-81a4-73a6-d314-d6e7d0c47ae5,553695,ae16 30 11 88 3p 220vdc contactor co,no,
130,ABB AE50-30-11-87,CONTACTOR,,CONTACTOR,,ae50 30 11 87 contactor 43018,43018,,b95d65c6-81a4-73a6-d314-d6e7a0d3afe5,43018,ae50 30 11 87 contactor,no,
131,ABB AF09-22-00-12,4P CONTR 48-130VAC/DC,,4P CONTR 48-130VAC/DC,,"af09 22 00 12 4p contr 48 130vac dc contr, 550058",550058,,b95d65c6-81a4-73a6-d314-d6e71883e7e5,550058,"af09 22 00 12 4p contr 48 130vac dc contr,",no,
132,ABB AF09-22-00-13,2NO-2NC RELAY,,2NO-2NC RELAY,,"af09 22 00 13 2no 2nc relay re 4p contr, 100 250vac dc 841164",841164,,b95d65c6-81a4-73a6-d314-d6e7d87f25e6,841164,"af09 22 00 13 2no 2nc relay re 4p contr, 100 250vac dc",no,
133,ABB AF09-30-10-11,9A 3P CONT 1NO AUX 24VAC /DC,,9A 3P CONT 1NO AUX 24VAC,/DC,"af09 30 10 11 9a 3p contactor 1no auxiliary 24vac dc 1 contr, 1no, 24 60vac, 20 442545",442545,,b95d65c6-81a4-73a6-d314-d6e738a856e6,442545,"af09 30 10 11 9a 3p contactor 1no auxiliary 24vac dc 1 contr, 1no, 24 60vac, 20",no,
134,ABB AF09-30-10-13,9A 3P CONT 1NO AUX 100-2 50V (1SBL137001R1310),,9A 3P CONT 1NO AUX 100-2,50V (1SBL137001R1310),"af09 30 10 13 9a 3p contactor 1no auxiliary 100 2 50v 1sbl137001r1310 1 contr, 1no, 250vac d 442604",442604,,b95d65c6-81a4-73a6-d314-d6e758d2f2e6,442604,"af09 30 10 13 9a 3p contactor 1no auxiliary 100 2 50v 1sbl137001r1310 1 contr, 1no, 250vac d",no,
135,ABB AF09-30-10-14,9A 3P CONT 1NO AUX 250-5 00V,,9A 3P CONT 1NO AUX 250-5,00V,"af09 30 10 14 9a 3p contactor 1no auxiliary 250 5 00v 1 ctr,3p,9a,250 500vac dc,1no 442608",442608,,b95d65c6-81a4-73a6-d314-d6e7f0681ee7,442608,"af09 30 10 14 9a 3p contactor 1no auxiliary 250 5 00v 1 ctr,3p,9a,250 500vac dc,1no",no,
136,ABB AF09ZB22-00RT-21,20-60V CONTACTOR,,20-60V CONTACTOR,,af09zb22 00rt 21 20 60v contactor co 294,294,,b95d65c6-81a4-73a6-d314-d7e748db0396,294,af09zb22 00rt 21 20 60v contactor co,no,
137,ABB AF09ZB22-00RT-22,CONTACTOR 48-130V50/60HZ D,,CONTACTOR 48-130V50/60HZ,D,af09zb22 00rt 22 contactor 48 130v50 60hz d 879638,879638,,b95d65c6-81a4-73a6-d314-d7e768823c96,879638,af09zb22 00rt 22 contactor 48 130v50 60hz d,no,
138,ABB AF09ZB22-00RT-23,100-250V50/60HZ-D,,100-250V50/60HZ-D,,af09zb22 00rt 23 100 250v50 60hz d 250v5 856681,856681,,b95d65c6-81a4-73a6-d314-d7e7805c7c96,856681,af09zb22 00rt 23 100 250v50 60hz d 250v5,no,
139,ABB AF09ZB30-10RT-21,24-60V CONTACTOR,,24-60V CONTACTOR,,af09zb30 10rt 21 24 60v contactor co 291,291,,b95d65c6-81a4-73a6-d314-d7e70867d596,291,af09zb30 10rt 21 24 60v contactor co,no,
140,ABB AF09ZB30-10RT-22,CONTACTOR 3POLE 25A CO,,CONTACTOR 3POLE 25A CO,,af09zb30 10rt 22 contactor 3pole 25a co 879645,879645,,b95d65c6-81a4-73a6-d314-d7e7b8031097,879645,af09zb30 10rt 22 contactor 3pole 25a co,no,
141,ABB AF09ZB30-10RT-23,100-250V50/60HZ-D,,100-250V50/60HZ-D,,af09zb30 10rt 23 100 250v50 60hz d 250v5 879639,879639,,b95d65c6-81a4-73a6-d314-d7e778d05597,879639,af09zb30 10rt 23 100 250v50 60hz d 250v5,no,
142,ABB AF116-30-11-11,116A 3P CONT 1NO/NC AUX 24V,,116A 3P CONT 1NO/NC AUX,24V,"af116 30 11 116a 3p contactor 1no nc auxiliary 24v con ctr,3p,104a,20 60vdc 24 60vac,1 1 442783",442783,,b95d65c6-81a4-73a6-d314-d6e788a84be7,442783,"af116 30 11 116a 3p contactor 1no nc auxiliary 24v con ctr,3p,104a,20 60vdc 24 60vac,1 1",no,
143,ABB AF116-30-11-13,116A 3P CONT 1NO/NC AUX 100-(1SFL427001R1311),,116A 3P CONT 1NO/NC AUX,100-(1SFL427001R1311),"af116 30 11 13 116a 3p contactor 1no nc auxiliary 100 1sfl427001r1311 con ctr,3p,104a,100 250vac dc,1 1 442816",442816,,b95d65c6-81a4-73a6-d314-d6e740d278e7,442816,"af116 30 11 13 116a 3p contactor 1no nc auxiliary 100 1sfl427001r1311 con ctr,3p,104a,100 250vac dc,1 1",no,
144,ABB AF116-30-11-14,116A 3P CONT 1NO/NC AUX 250-,,116A 3P CONT 1NO/NC AUX,250-,"af116 30 11 14 116a 3p contactor 1no nc auxiliary 250 con ctr,3p,104a,250 500vac dc,1 1 442817",442817,,b95d65c6-81a4-73a6-d314-d6e78812afe7,442817,"af116 30 11 14 116a 3p contactor 1no nc auxiliary 250 con ctr,3p,104a,250 500vac dc,1 1",no,
145,ABB AF12-30-01-13,AF12 3P CONTR 1NC 100-25 0V,,AF12 3P CONTR 1NC 100-25,0V,"af12 30 01 13 3p contr 1nc 100 25 0v contactor contr, 1nc, 250vac d 165548",165548,,b95d65c6-81a4-73a6-d314-d6e708addae7,165548,"af12 30 01 13 3p contr 1nc 100 25 0v contactor contr, 1nc, 250vac d",no,
146,ABB AF12-30-10-11,12A 3P CONT 1NO AUX 24VA C/DC,,12A 3P CONT 1NO AUX 24VA,C/DC,"af12 30 10 11 12a 3p contactor 1no auxiliary 24va c dc contr, 1no, 24 60vac, 20 442610",442610,,b95d65c6-81a4-73a6-d314-d6e7a06a0ce8,442610,"af12 30 10 11 12a 3p contactor 1no auxiliary 24va c dc contr, 1no, 24 60vac, 20",no,
147,ABB AF12-30-10-13,12A 3P CONT 1NO AUX 100- 250V,,12A 3P CONT 1NO AUX 100-,250V,"af12 30 10 13 12a 3p contactor 1no auxiliary 100 250v contr, 1no, 250vac d 442612",442612,,b95d65c6-81a4-73a6-d314-d6e798f23be8,442612,"af12 30 10 13 12a 3p contactor 1no auxiliary 100 250v contr, 1no, 250vac d",no,
148,ABB AF12-30-10-14,12A 3P CONT 1NO AUX 250- 500V,,12A 3P CONT 1NO AUX 250-,500V,"af12 30 10 14 12a 3p contactor 1no auxiliary 250 500v contr, 1no, 500vac d 442613",442613,,b95d65c6-81a4-73a6-d314-d6e720d382e8,442613,"af12 30 10 14 12a 3p contactor 1no auxiliary 250 500v contr, 1no, 500vac d",no,
149,ABB AF12ZB-30-10-21,CONTACTOR 24-60V,,CONTACTOR 24-60V,,af12zb 30 10 21 contactor 24 60v 60v50 60hz 20 60 154435,154435,,b95d65c6-81a4-73a6-d314-d6e7f06dc2e8,154435,af12zb 30 10 21 contactor 24 60v 60v50 60hz 20 60,no,
150,ABB AF12ZB-30-10RT-22,CONT 3POLE 28A,,CONT 3POLE 28A,,"af12zb 30 10rt 22 contactor 3pole 28a 3po cont, 3pole, 28a, coil 48 130v 433050",433050,,b95d65c6-81a4-73a6-d314-d6e788b3eee8,433050,"af12zb 30 10rt 22 contactor 3pole 28a 3po cont, 3pole, 28a, coil 48 130v",no,
151,ABB AF140-30-11-11,140A 3P CONT 1NO/NC AUX 24V,,140A 3P CONT 1NO/NC AUX,24V,"af140 30 11 140a 3p contactor 1no nc auxiliary 24v con ctr,3p,130a,20 60vdc 24 60vac,1 1 442818",442818,,b95d65c6-81a4-73a6-d314-d6e760821ae9,442818,"af140 30 11 140a 3p contactor 1no nc auxiliary 24v con ctr,3p,130a,20 60vdc 24 60vac,1 1",no,
152,ABB AF140-30-11-13,140A CONT 1NO/NC AUX 100 -250,,140A CONT 1NO/NC AUX 100,-250,"af140 30 11 13 140a contactor 1no nc auxiliary 100 250 1 ctr,3p,130a,100 250vac dc,1 442819",442819,,b95d65c6-81a4-73a6-d314-d6e7e83647e9,442819,"af140 30 11 13 140a contactor 1no nc auxiliary 100 250 1 ctr,3p,130a,100 250vac dc,1",no,
153,ABB AF140-30-11-14,140A 3P CONT 1NO/NC AUX 250-,,140A 3P CONT 1NO/NC AUX,250-,"af140 30 11 14 140a 3p contactor 1no nc auxiliary 250 con ctr,3p,130a,250 500vac dc,1 1 442820",442820,,b95d65c6-81a4-73a6-d314-d6e7886a73e9,442820,"af140 30 11 14 140a 3p contactor 1no nc auxiliary 250 con ctr,3p,130a,250 500vac dc,1 1",no,
154,ABB AF146-30-11-11,146A 3P CONT 1NO/NC AUX 24V,,146A 3P CONT 1NO/NC AUX,24V,"af146 30 11 146a 3p contactor 1no nc auxiliary 24v con ctr,3p,130a,20 60vdc 24 60vac,1 1 442822",442822,,b95d65c6-81a4-73a6-d314-d6e718459fe9,442822,"af146 30 11 146a 3p contactor 1no nc auxiliary 24v con ctr,3p,130a,20 60vdc 24 60vac,1 1",no,
155,ABB AF146-30-11-13,146-3P CONT 1NO/NC AUX 1 00-,,146-3P CONT 1NO/NC AUX 1,00-,"af146 30 11 13 146 3p contactor 1no nc auxiliary 1 00 ctr,3p,130a,100 250vac dc,1 442826",442826,,b95d65c6-81a4-73a6-d314-d6e7b87ecae9,442826,"af146 30 11 13 146 3p contactor 1no nc auxiliary 1 00 ctr,3p,130a,100 250vac dc,1",no,
156,ABB AF16-30-01-11,3P CONTR 1NC 24-60VAC/DC COIL,,3P CONTR 1NC 24-60VAC/DC,COIL,"af16 30 01 11 3p contr 1nc 24 60vac dc coil contr, 1nc, 60vac, 20 852542",852542,,b95d65c6-81a4-73a6-d314-d6e758c510ea,852542,"af16 30 01 11 3p contr 1nc 24 60vac dc coil contr, 1nc, 60vac, 20",no,
157,ABB AF16-30-01-13,3P CONTR 1NC 100-250VAC/ DC,,3P CONTR 1NC 100-250VAC/,DC,"af16 30 01 13 3p contr 1nc 100 250vac dc contr, 1nc, d 852356",852356,,b95d65c6-81a4-73a6-d314-d6e708f43bea,852356,"af16 30 01 13 3p contr 1nc 100 250vac dc contr, 1nc, d",no,
158,ABB AF16-30-10-11,18A 3P CONT 1NO AUX 24VA C/DC,,18A 3P CONT 1NO AUX 24VA,C/DC,"af16 30 10 11 18a 3p contactor 1no auxiliary 24va c dc contr, 1no, 24 60vac, 20 442614",442614,,b95d65c6-81a4-73a6-d314-d6e7d82c6aea,442614,"af16 30 10 11 18a 3p contactor 1no auxiliary 24va c dc contr, 1no, 24 60vac, 20",no,
159,ABB AF16-30-10-13,18A 3P CONT 1NO AUX 100- 250V (1SBL177001R1310),,18A 3P CONT 1NO AUX 100-,250V (1SBL177001R1310),"af16 30 10 13 18a 3p contactor 1no auxiliary 100 250v 1sbl177001r1310 contr, 1no, 250vac d 442617",442617,,b95d65c6-81a4-73a6-d314-d6e740a098ea,442617,"af16 30 10 13 18a 3p contactor 1no auxiliary 100 250v 1sbl177001r1310 contr, 1no, 250vac d",no,
160,ABB AF16-30-10-14,18A 3P CONT 1NO AUX 250- 500V,,18A 3P CONT 1NO AUX 250-,500V,"af16 30 10 14 18a 3p contactor 1no auxiliary 250 500v ctr,3p,17a,250 500vac dc,1no 442618",442618,,b95d65c6-81a4-73a6-d314-d6e7a8c9caea,442618,"af16 30 10 14 18a 3p contactor 1no auxiliary 250 500v ctr,3p,17a,250 500vac dc,1no",no,
161,ABB AF190-30-11-11,190A 3P CONT 1NO/NC AUX 24V,,190A 3P CONT 1NO/NC AUX,24V,"af190 30 11 190a 3p contactor 1no nc auxiliary 24v con ctr,3p,156a,20 60vdc 24 60vac,1 1 442850",442850,,b95d65c6-81a4-73a6-d314-d6e78809f6ea,442850,"af190 30 11 190a 3p contactor 1no nc auxiliary 24v con ctr,3p,156a,20 60vdc 24 60vac,1 1",no,
162,ABB AF190-30-11-13,190A 3P CONT 1NO/NC AUX 100-,,190A 3P CONT 1NO/NC AUX,100-,"af190 30 11 13 190a 3p contactor 1no nc auxiliary 100 con ctr,3p,156a,100 250vac dc,1 1 442854",442854,,b95d65c6-81a4-73a6-d314-d6e7105423eb,442854,"af190 30 11 13 190a 3p contactor 1no nc auxiliary 100 con ctr,3p,156a,100 250vac dc,1 1",no,
163,ABB AF190-30-11-14,190A 3P CONT 1NO/NC AUX 250-,,190A 3P CONT 1NO/NC AUX,250-,"af190 30 11 14 190a 3p contactor 1no nc auxiliary 250 con ctr,3p,156a,250 500vac dc,1 1 442856",442856,,b95d65c6-81a4-73a6-d314-d6e758bd4eeb,442856,"af190 30 11 14 190a 3p contactor 1no nc auxiliary 250 con ctr,3p,156a,250 500vac dc,1 1",no,
164,ABB AF205-30-11-11,205A 3P CONT 1NO/NC AUX 24,,205A 3P CONT 1NO/NC AUX,24,"af205 30 11 205a 3p contactor 1no nc auxiliary 24 con ctr,3p,192a,20 60vdc 60vac,1 1 442857",442857,,b95d65c6-81a4-73a6-d314-d6e7b8be5aec,442857,"af205 30 11 205a 3p contactor 1no nc auxiliary 24 con ctr,3p,192a,20 60vdc 60vac,1 1",no,
165,ABB AF205-30-11-13,205A 3P CONT 1NO/NC AUX 100-,,205A 3P CONT 1NO/NC AUX,100-,"af205 30 11 13 205a 3p contactor 1no nc auxiliary 100 con ctr,3p,192a,100 250vac dc,1 1 442858",442858,,b95d65c6-81a4-73a6-d314-d6e7a85597ec,442858,"af205 30 11 13 205a 3p contactor 1no nc auxiliary 100 con ctr,3p,192a,100 250vac dc,1 1",no,
166,ABB AF205-30-11-14,205A 3P CONT 1NO/NC AUX 250-,,205A 3P CONT 1NO/NC AUX,250-,"af205 30 11 14 205a 3p contactor 1no nc auxiliary 250 con ctr,3p,192a,250 500vac dc,1 1 442859",442859,,b95d65c6-81a4-73a6-d314-d6e78093d6ec,442859,"af205 30 11 14 205a 3p contactor 1no nc auxiliary 250 con ctr,3p,192a,250 500vac dc,1 1",no,
167,ABB AF26-30-00-11,26A 3P CONT 24VAC/DC COI L,,26A 3P CONT 24VAC/DC COI,L,"af26 30 00 11 26a 3p contactor 24vac dc coi l contr, 24 60vac, 20 60vd 442620",442620,,b95d65c6-81a4-73a6-d314-d6e7a89e25ed,442620,"af26 30 00 11 26a 3p contactor 24vac dc coi l contr, 24 60vac, 20 60vd",no,
168,ABB AF26-30-00-13,26A 3P CONT 100-250AC/DC COIL,,26A 3P CONT 100-250AC/DC,COIL,"af26 30 00 13 26a 3p contactor 100 250ac dc coil contr, 250vac 442622",442622,,b95d65c6-81a4-73a6-d314-d6e7f04757ed,442622,"af26 30 00 13 26a 3p contactor 100 250ac dc coil contr, 250vac",no,
169,ABB AF26-30-00-14,26A 3P CONT 250-500VAC/D C,,26A 3P CONT 250-500VAC/D,C,"af26 30 00 14 26a 3p contactor 250 500vac d c ctr,3p,24.2a,250 dc 442623",442623,,b95d65c6-81a4-73a6-d314-d6e7f8dc82ed,442623,"af26 30 00 14 26a 3p contactor 250 500vac d c ctr,3p,24.2a,250 dc",no,
170,ABB AF265-30-11-13,"3P,248A,100-250VAC/DC CO NT.",,"3P,248A,100-250VAC/DC CO",NT.,"af265 30 11 13 3p,248a,100 250vac dc co nt. ctr,3p,248a,100 dc,1 1 269916",269916,,b95d65c6-81a4-73a6-d314-d6e780bdb0ed,269916,"af265 30 11 13 3p,248a,100 250vac dc co nt. ctr,3p,248a,100 dc,1 1",no,
171,ABB AF265-30-11-14,"CTR,3P,248A,250-500VAC/",,"CTR,3P,248A,250-500VAC/",,"af265 30 11 14 ctr,3p,248a,250 500vac ctr,3p,248a dc,1 1 1020455",1020455,,9db6fac8-f502-728b-d914-321c98f469ff,1020455,"af265 30 11 14 ctr,3p,248a,250 500vac ctr,3p,248a dc,1 1",no,
172,ABB AF26N1-30-00-13,NEMA SZ1 CONTACTOR 100-2 50V,,NEMA SZ1 CONTACTOR 100-2,50V,af26n1 30 00 13 nema sz1 contactor 100 2 50v c 239198,239198,,b95d65c6-81a4-73a6-d314-d6e728dbfeed,239198,af26n1 30 00 13 nema sz1 contactor 100 2 50v c,no,
173,ABB AF26Z-30-00-21,3P CONTACTOR 24-60VAC,,3P CONTACTOR 24-60VAC,,"af26z 30 00 21 3p contactor 24 60vac contacto contr, 60vac, 20 60v 70219",70219,,b95d65c6-81a4-73a6-d314-d6e7b0553dee,70219,"af26z 30 00 21 3p contactor 24 60vac contacto contr, 60vac, 20 60v",no,
174,ABB AF30-30-00-11,32A 3P CONT 24VAC/DC COI L,,32A 3P CONT 24VAC/DC COI,L,"af30 30 00 11 32a 3p contactor 24vac dc coi l contr, 24 60vac, 20 60vdc 442629",442629,,b95d65c6-81a4-73a6-d314-d6e7e8c369ee,442629,"af30 30 00 11 32a 3p contactor 24vac dc coi l contr, 24 60vac, 20 60vdc",no,
