extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
374,FRZ TRS100R,100A 600V CLASS RK5 TIME -DELAY FUSE,,100A 600V CLASS RK5 TIME,#NAME?,trs100r 100a 600v class rk5 time delay fuse #name? rk 7 8x1 5 16 td 148421,148421,,b95d65c6-81a4-73a6-d314-e7e79042e559,148421,trs100r 100a 600v class rk5 time delay fuse #name? rk 7 8x1 5 16 td,no,
375,FRZ TRS10R,10A 600V CLASS RK5 TIME- DELAY FUSE,,10A 600V CLASS RK5 TIME-,DELAY FUSE,trs10r 10a 600v class rk5 time delay fuse 5x13 16 td 96850,96850,,b95d65c6-81a4-73a6-d314-e7e7f0df0f5a,96850,trs10r 10a 600v class rk5 time delay fuse 5x13 16 td,no,
376,FRZ TRS110R,110A 600V CLASS RK5 TIME -DELAY FUSE,,110A 600V CLASS RK5 TIME,#NAME?,trs110r 110a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t 365937,365937,,b95d65c6-81a4-73a6-d314-e7e7604d3c5a,365937,trs110r 110a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t,no,
377,FRZ TRS125R,125A 600V CLASS RK5 TIME -DELAY FUSE,,125A 600V CLASS RK5 TIME,#NAME?,trs125r 125a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t 96852,96852,,b95d65c6-81a4-73a6-d314-e7e7e8b0695a,96852,trs125r 125a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t,no,
378,FRZ TRS12R,12A 600V CLASS RK5 TIME- DELAY FUSE,,12A 600V CLASS RK5 TIME-,DELAY FUSE,trs12r 12a 600v class rk5 time delay fuse 5x13 16 td 548536,548536,,b95d65c6-81a4-73a6-d314-e7e7b8f5955a,548536,trs12r 12a 600v class rk5 time delay fuse 5x13 16 td,no,
379,FRZ TRS150R,150A 600V CLASS RK5 TIME -DELAY FUSE,,150A 600V CLASS RK5 TIME,#NAME?,trs150r 150a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t 844458,844458,,b95d65c6-81a4-73a6-d314-e7e7b0c8c55a,844458,trs150r 150a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t,no,
380,FRZ TRS15R,15A 600V CLASS RK5 TIME- DELAY FUSE,,15A 600V CLASS RK5 TIME-,DELAY FUSE,trs15r 15a 600v class rk5 time delay fuse 5x13 16 td 148473,148473,,b95d65c6-81a4-73a6-d314-e7e7c058f35a,148473,trs15r 15a 600v class rk5 time delay fuse 5x13 16 td,no,
381,FRZ TRS175R,175A 600V RK5 FUSE,,175A 600V RK5 FUSE,,trs175r 175a 600v rk5 fuse 9 5 8x1 13 16 t 1014785,1014785,,9db6fac8-f502-728b-d914-351ce8283c8d,1014785,trs175r 175a 600v rk5 fuse 9 5 8x1 13 16 t,no,
382,FRZ TRS200R,200A 600V CLASS RK5 TIME -DELAY FUSE,,200A 600V CLASS RK5 TIME,#NAME?,trs200r 200a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t 148425,148425,,b95d65c6-81a4-73a6-d314-e7e7a8a0225b,148425,trs200r 200a 600v class rk5 time delay fuse #name? rk 9 5 8x1 13 16 t,no,
383,FRZ TRS20R,20A 600V CLASS RK5 TIME- DELAY FUSE,,20A 600V CLASS RK5 TIME-,DELAY FUSE,trs20r 20a 600v class rk5 time delay fuse 5x13 16 td 96855,96855,,b95d65c6-81a4-73a6-d314-e7e76880505b,96855,trs20r 20a 600v class rk5 time delay fuse 5x13 16 td,no,
384,FRZ TRS250R,250A 600V CLASS RK5 TIME -DELAY FUSE,,250A 600V CLASS RK5 TIME,#NAME?,trs250r 250a 600v class rk5 time delay fuse #name? rk 11 5 8x2 9 16 t 394715,394715,,b95d65c6-81a4-73a6-d314-e7e7001f835b,394715,trs250r 250a 600v class rk5 time delay fuse #name? rk 11 5 8x2 9 16 t,no,
385,FRZ TRS25R,25A 600V CLASS RK5 TIME- DELAY FUSE,,25A 600V CLASS RK5 TIME-,DELAY FUSE,trs25r 25a 600v class rk5 time delay fuse 5x13 16 td 96862,96862,,b95d65c6-81a4-73a6-d314-e7e73092ad5b,96862,trs25r 25a 600v class rk5 time delay fuse 5x13 16 td,no,
386,FRZ TRS300R,300A 600V CLASS R FUSE,,300A 600V CLASS R FUSE,,trs300r 300a 600v class r fuse 11 5 8x2 9 16 t 817868,817868,,b95d65c6-81a4-73a6-d314-e7e73827d95b,817868,trs300r 300a 600v class r fuse 11 5 8x2 9 16 t,no,
387,FRZ TRS30R,30A 600V CLASS RK5 TIME- DELAY FUSE,,30A 600V CLASS RK5 TIME-,DELAY FUSE,trs30r 30a 600v class rk5 time delay fuse 5x13 16 td 148375,148375,,b95d65c6-81a4-73a6-d314-e7e7e030095c,148375,trs30r 30a 600v class rk5 time delay fuse 5x13 16 td,no,
388,FRZ TRS35R,35A 600V CLASS RK5 TIME- DELAY FUSE,,35A 600V CLASS RK5 TIME-,DELAY FUSE,trs35r 35a 600v class rk5 time delay fuse 5 1 2x1 16 td 96865,96865,,b95d65c6-81a4-73a6-d314-e7e7d8be375c,96865,trs35r 35a 600v class rk5 time delay fuse 5 1 2x1 16 td,no,
389,FRZ TRS400R,400A 600V CLASS RK5 TIME -DELAY FUSE,,400A 600V CLASS RK5 TIME,#NAME?,trs400r 400a 600v class rk5 time delay fuse #name? rk 11 5 8x2 9 16 t 148430,148430,,b95d65c6-81a4-73a6-d314-e7e770eb635c,148430,trs400r 400a 600v class rk5 time delay fuse #name? rk 11 5 8x2 9 16 t,no,
390,FRZ TRS40R,40A 600V CLASS RK5 TIME- DELAY FUSE,,40A 600V CLASS RK5 TIME-,DELAY FUSE,trs40r 40a 600v class rk5 time delay fuse 5 1 2x1 16 td 148396,148396,,b95d65c6-81a4-73a6-d314-e7e778fd8f5c,148396,trs40r 40a 600v class rk5 time delay fuse 5 1 2x1 16 td,no,
391,FRZ TRS45R,45A 600V CLASS RK5 TIME- DELAY FUSE,,45A 600V CLASS RK5 TIME-,DELAY FUSE,trs45r 45a 600v class rk5 time delay fuse 5 1 2x1 16 td 471361,471361,,b95d65c6-81a4-73a6-d314-e7e7f0bfc85c,471361,trs45r 45a 600v class rk5 time delay fuse 5 1 2x1 16 td,no,
392,FRZ TRS500R,500A 600V CLASS RK5 TIME -DELAY FUSE,,500A 600V CLASS RK5 TIME,#NAME?,trs500r 500a 600v class rk5 time delay fuse #name? rk 13 3 8x3 1 8 td 553313,553313,,b95d65c6-81a4-73a6-d314-e7e7d012f55c,553313,trs500r 500a 600v class rk5 time delay fuse #name? rk 13 3 8x3 1 8 td,no,
393,FRZ TRS50R,50A 600V CLASS RK5 TIME- DELAY FUSE,,50A 600V CLASS RK5 TIME-,DELAY FUSE,trs50r 50a 600v class rk5 time delay fuse 5 1 2x1 16 td 96871,96871,,b95d65c6-81a4-73a6-d314-e7e7683a265d,96871,trs50r 50a 600v class rk5 time delay fuse 5 1 2x1 16 td,no,
394,FRZ TRS5R,5A 600V CLASS RK5 TIME-D ELAY FUSE,,5A 600V CLASS RK5 TIME-D,ELAY FUSE,trs5r 5a 600v class rk5 time delay fuse ti 5x13 16 td 96880,96880,,b95d65c6-81a4-73a6-d314-e7e7b01a535d,96880,trs5r 5a 600v class rk5 time delay fuse ti 5x13 16 td,no,
395,FRZ TRS6-1/4R,6-1/4A 600V RK5 TIME-DEL AY FUSE,,6-1/4A 600V RK5 TIME-DEL,AY FUSE,trs6 1 4r 6 4a 600v rk5 time delay fuse 5x13 16 td 96885,96885,,b95d65c6-81a4-73a6-d314-e7e77084835d,96885,trs6 1 4r 6 4a 600v rk5 time delay fuse 5x13 16 td,no,
396,FRZ TRS600R,600A 600V CLASS RK5 TIME -DELAY FUSE,,600A 600V CLASS RK5 TIME,#NAME?,trs600r 600a 600v class rk5 time delay fuse #name? rk 13 3 8x3 1 8 td 148433,148433,,b95d65c6-81a4-73a6-d314-e7e7b0adc45d,148433,trs600r 600a 600v class rk5 time delay fuse #name? rk 13 3 8x3 1 8 td,no,
397,FRZ TRS60R,60A 600V CLASS RK5 TIME- DELAY FUSE,,60A 600V CLASS RK5 TIME-,DELAY FUSE,trs60r 60a 600v class rk5 time delay fuse 5 1 2x1 16 td 148402,148402,,b95d65c6-81a4-73a6-d314-e7e7a8dafe5d,148402,trs60r 60a 600v class rk5 time delay fuse 5 1 2x1 16 td,no,
398,FRZ TRS6R,6A 600V CLASS RK5 TIME-D ELAY FUSE,,6A 600V CLASS RK5 TIME-D,ELAY FUSE,trs6r 6a 600v class rk5 time delay fuse ti 5x13 16 td 471366,471366,,b95d65c6-81a4-73a6-d314-e7e790152c5e,471366,trs6r 6a 600v class rk5 time delay fuse ti 5x13 16 td,no,
399,FRZ TRS70R,70A 600V CLASS RK5 TIME- DELAY FUSE,,70A 600V CLASS RK5 TIME-,DELAY FUSE,trs70r 70a 600v class rk5 time delay fuse 7 8x1 5 16 td 96889,96889,,b95d65c6-81a4-73a6-d314-e7e788595e5e,96889,trs70r 70a 600v class rk5 time delay fuse 7 8x1 5 16 td,no,
400,FRZ TRS80R,80A 600V CLASS RK5 TIME- DELAY FUSE,,80A 600V CLASS RK5 TIME-,DELAY FUSE,trs80r 80a 600v class rk5 time delay fuse 7 8x1 5 16 td 96893,96893,,b95d65c6-81a4-73a6-d314-e7e7d0ea935e,96893,trs80r 80a 600v class rk5 time delay fuse 7 8x1 5 16 td,no,
401,FRZ TRS8R,8A 600V CLASS RK5 TIME-D ELAY FUSE,,8A 600V CLASS RK5 TIME-D,ELAY FUSE,trs8r 8a 600v class rk5 time delay fuse ti 5x13 16 td 471372,471372,,b95d65c6-81a4-73a6-d314-e7e77873cc5e,471372,trs8r 8a 600v class rk5 time delay fuse ti 5x13 16 td,no,
402,FRZ U09311,SMALL POWER DIST BLOCK E ND PLATE,,SMALL POWER DIST BLOCK E,ND PLATE,u09311 small power distribution block end plate bl 346367,346367,,b95d65c6-81a4-73a6-d314-e7e7f849075f,346367,u09311 small power distribution block end plate bl,no,
403,FRZ U09911,LARGE POWER DIST BLOCK E ND PLATE,,LARGE POWER DIST BLOCK E,ND PLATE,u09911 large power distribution block end plate bl 346368,346368,,b95d65c6-81a4-73a6-d314-e7e7f00b3e5f,346368,u09911 large power distribution block end plate bl,no,
404,FRZ US3J1,30A J 1P ULTRASAFE,,30A J 1P ULTRASAFE,,us3j1 30a j 1p ultrasafe 262429,262429,,b95d65c6-81a4-73a6-d314-e7e72000795f,262429,us3j1 30a j 1p ultrasafe,no,
405,FRZ US3J2,30A 2P CLASS J ULTRASAFE FUSE HOLDER,,30A 2P CLASS J ULTRASAFE,FUSE HOLDER,us3j2 30a 2p class j ultrasafe fuse holder ultra 148440,148440,,b95d65c6-81a4-73a6-d314-e7e72078b05f,148440,us3j2 30a 2p class j ultrasafe fuse holder ultra,no,
406,FRZ US6J3,60A 3P CLASS J ULTRASAFE FUSE BLOCK,,60A 3P CLASS J ULTRASAFE,FUSE BLOCK,us6j3 60a 3p class j ultrasafe fuse block ultra 421280,421280,,b95d65c6-81a4-73a6-d314-e7e7489eee5f,421280,us6j3 60a 3p class j ultrasafe fuse block ultra,no,
407,FRZ USCC1I,30A SP 600V CLASS CC FUS E BLOCK ILL,,30A SP 600V CLASS CC FUS,E BLOCK ILL,uscc1i 30a sp 600v class cc fuse block ill c 346422,346422,,b95d65c6-81a4-73a6-d314-e7e718ee2d60,346422,uscc1i 30a sp 600v class cc fuse block ill c,no,
408,FRZ USCC2,30A 2P 600V CLASS CC FUS E BLOCK,,30A 2P 600V CLASS CC FUS,E BLOCK,uscc2 30a 2p 600v class cc fuse block 253618,253618,,b95d65c6-81a4-73a6-d314-e7e768986060,253618,uscc2 30a 2p 600v class cc fuse block,no,
409,FRZ USCC2I,30A 2P 600V CLASS CC FUS E BLOCK ILL,,30A 2P 600V CLASS CC FUS,E BLOCK ILL,uscc2i 30a 2p 600v class cc fuse block ill c 340356,340356,,b95d65c6-81a4-73a6-d314-e7e7e0a09e60,340356,uscc2i 30a 2p 600v class cc fuse block ill c,no,
410,FRZ USCC3,.,,.,,uscc3 . 978593,978593,,b95d65c6-81a4-73a6-d314-e7e7d0c7dc60,978593,uscc3 .,no,
411,FRZ USCC3I,30A 3P 600V CLASS CC FUS E BLOCK ILL,,30A 3P 600V CLASS CC FUS,E BLOCK ILL,uscc3i 30a 3p 600v class cc fuse block ill c 340261,340261,,b95d65c6-81a4-73a6-d314-e7e7681d1761,340261,uscc3i 30a 3p 600v class cc fuse block ill c,no,
412,FRZ USGM2,2P MIDGET FUSE HOLDER W/ SPRING CON,,2P MIDGET FUSE HOLDER W/,SPRING CON,usgm2 2p midget fuse holder w/ spring con holde 525474,525474,,b95d65c6-81a4-73a6-d314-e7e7b06e4661,525474,usgm2 2p midget fuse holder w/ spring con holde,no,
413,FRZ USM1,30A 800V 1P 10X38mm FUSE HOLDER,,30A 800V 1P 10X38mm FUSE,HOLDER,usm1 30a 800v 1p 10x38mm fuse holder f 782772,782772,,b95d65c6-81a4-73a6-d314-e7e7185d8661,782772,usm1 30a 800v 1p 10x38mm fuse holder f,no,
414,FRZ USN,600V 30A 1N MID ULTSFE F USE HOLDER,,600V 30A 1N MID ULTSFE F,USE HOLDER,usn 600v 30a 1n mid ultsfe fuse holder 262433,262433,,b95d65c6-81a4-73a6-d314-e7e750a5c961,262433,usn 600v 30a 1n mid ultsfe fuse holder,no,
415,FRZ X300676,A130UD72LI550 550A 1250V A FUSE,,A130UD72LI550 550A 1250V,A FUSE,x300676 a130ud72li550 550a 1250v a fuse 486105,486105,,b95d65c6-81a4-73a6-d314-e7e760611162,486105,x300676 a130ud72li550 550a 1250v a fuse,no,
